Date;U.S. Gulf Coast Kerosene-Type Jet Fuel Spot Price FOB in U.S. Dollars per Gallon
1996-04-08T20:00:00-04:00;0.674
1996-04-07T20:00:00-04:00;0.651
1996-03-28T19:00:00-05:00;0.591
1996-03-24T19:00:00-05:00;0.64
1996-03-17T19:00:00-05:00;0.624
1996-03-13T19:00:00-05:00;0.552
1996-02-12T19:00:00-05:00;0.573
1996-01-24T19:00:00-05:00;0.496
1996-01-17T19:00:00-05:00;0.54
1996-01-15T19:00:00-05:00;0.524
1995-12-27T19:00:00-05:00;0.574
1995-12-26T19:00:00-05:00;0.591
1995-12-14T19:00:00-05:00;0.549
1995-12-11T19:00:00-05:00;0.557
1995-12-07T19:00:00-05:00;0.557
1995-12-05T19:00:00-05:00;0.539
1995-11-29T19:00:00-05:00;0.516
1995-11-21T19:00:00-05:00;0.528
1995-11-16T19:00:00-05:00;0.532
1995-11-07T19:00:00-05:00;0.516
1995-10-19T20:00:00-04:00;0.497
1995-10-17T20:00:00-04:00;0.496
1995-10-16T20:00:00-04:00;0.496
1995-10-09T20:00:00-04:00;0.496
1995-10-08T20:00:00-04:00;0.497
1995-09-21T20:00:00-04:00;0.49
1995-09-19T20:00:00-04:00;0.504
1995-08-29T20:00:00-04:00;0.502
1995-08-24T20:00:00-04:00;0.501
1995-08-23T20:00:00-04:00;0.503
1995-08-21T20:00:00-04:00;0.511
1995-08-06T20:00:00-04:00;0.488
1995-08-03T20:00:00-04:00;0.487
1995-07-26T20:00:00-04:00;0.482
1995-07-20T20:00:00-04:00;0.459
1995-07-18T20:00:00-04:00;0.462
1995-06-18T20:00:00-04:00;0.465
1995-06-12T20:00:00-04:00;0.479
1995-06-04T20:00:00-04:00;0.497
1995-05-29T20:00:00-04:00;0.496
1995-05-18T20:00:00-04:00;0.521
1995-05-17T20:00:00-04:00;0.518
1995-05-14T20:00:00-04:00;0.507
1995-05-09T20:00:00-04:00;0.508
1995-05-07T20:00:00-04:00;0.514
1995-04-17T20:00:00-04:00;0.51
1995-04-03T20:00:00-04:00;0.476
1995-04-02T20:00:00-04:00;0.471
1995-03-16T19:00:00-05:00;0.45
1995-03-14T19:00:00-05:00;0.435
1995-03-13T19:00:00-05:00;0.426
1995-03-06T19:00:00-05:00;0.44
1995-02-26T19:00:00-05:00;0.457
1995-02-08T19:00:00-05:00;0.465
1995-01-26T19:00:00-05:00;0.469
1995-01-10T19:00:00-05:00;0.46
1995-01-09T19:00:00-05:00;0.464
1994-12-29T19:00:00-05:00;0.506
1994-12-19T19:00:00-05:00;0.473
1994-12-15T19:00:00-05:00;0.482
1994-12-13T19:00:00-05:00;0.498
1994-12-11T19:00:00-05:00;0.492
1994-12-06T19:00:00-05:00;0.48
1994-11-28T19:00:00-05:00;0.508
1994-11-27T19:00:00-05:00;0.52
1994-11-09T19:00:00-05:00;0.522
1994-11-07T19:00:00-05:00;0.519
1994-10-30T19:00:00-05:00;0.517
1994-10-23T20:00:00-04:00;0.529
1994-10-18T20:00:00-04:00;0.516
1994-10-16T20:00:00-04:00;0.493
1994-10-12T20:00:00-04:00;0.48
1994-10-11T20:00:00-04:00;0.479
1994-10-05T20:00:00-04:00;0.508
1994-09-28T20:00:00-04:00;0.502
1994-09-25T20:00:00-04:00;0.488
1994-09-11T20:00:00-04:00;0.492
2004-08-26T20:00:00-04:00;1.22
2004-08-24T20:00:00-04:00;1.209
2004-08-08T20:00:00-04:00;1.224
2004-08-02T20:00:00-04:00;1.225
2004-07-29T20:00:00-04:00;1.218
2004-07-26T20:00:00-04:00;1.179
2004-07-20T20:00:00-04:00;1.126
2004-07-19T20:00:00-04:00;1.115
2004-07-15T20:00:00-04:00;1.132
2004-07-08T20:00:00-04:00;1.121
2004-06-29T20:00:00-04:00;1.063
2004-06-17T20:00:00-04:00;1.047
2004-06-02T20:00:00-04:00;1.023
2004-05-23T20:00:00-04:00;1.094
2004-05-17T20:00:00-04:00;1.112
2004-05-16T20:00:00-04:00;1.156
2004-05-10T20:00:00-04:00;1.146
2004-05-06T20:00:00-04:00;1.121
2004-04-27T20:00:00-04:00;0.999
2004-04-12T20:00:00-04:00;0.979
2004-04-05T20:00:00-04:00;0.908
2004-03-31T19:00:00-05:00;0.881
2004-03-21T19:00:00-05:00;0.962
2004-03-16T19:00:00-05:00;0.985
2004-03-15T19:00:00-05:00;0.943
2004-03-03T19:00:00-05:00;0.97
2004-02-26T19:00:00-05:00;0.983
2004-02-25T19:00:00-05:00;0.998
2004-02-18T19:00:00-05:00;0.947
2004-02-08T19:00:00-05:00;0.886
2004-01-25T19:00:00-05:00;1.032
2004-01-12T19:00:00-05:00;1.027
2004-01-08T19:00:00-05:00;1.018
2004-01-06T19:00:00-05:00;0.97
2003-12-22T19:00:00-05:00;0.878
2003-12-09T19:00:00-05:00;0.849
2003-12-07T19:00:00-05:00;0.892
2003-11-11T19:00:00-05:00;0.834
2003-11-06T19:00:00-05:00;0.821
2003-10-30T19:00:00-05:00;0.796
2003-10-16T20:00:00-04:00;0.824
2003-10-14T20:00:00-04:00;0.863
2003-10-13T20:00:00-04:00;0.862
2003-10-12T20:00:00-04:00;0.866
2003-10-09T20:00:00-04:00;0.876
2003-10-06T20:00:00-04:00;0.817
2003-09-29T20:00:00-04:00;0.776
2003-09-28T20:00:00-04:00;0.749
2003-09-25T20:00:00-04:00;0.742
2003-09-18T20:00:00-04:00;0.7
2003-09-14T20:00:00-04:00;0.734
2003-09-09T20:00:00-04:00;0.76
2003-09-04T20:00:00-04:00;0.752
2003-08-28T20:00:00-04:00;0.818
2003-08-13T20:00:00-04:00;0.818
2003-08-10T20:00:00-04:00;0.828
2003-08-04T20:00:00-04:00;0.846
2003-07-16T20:00:00-04:00;0.783
2003-07-13T20:00:00-04:00;0.798
2003-06-29T20:00:00-04:00;0.771
2003-06-25T20:00:00-04:00;0.736
2003-06-22T20:00:00-04:00;0.739
2003-06-10T20:00:00-04:00;0.773
2003-05-12T20:00:00-04:00;0.731
2003-05-11T20:00:00-04:00;0.695
2003-04-30T20:00:00-04:00;0.682
2003-04-10T20:00:00-04:00;0.761
2003-03-24T19:00:00-05:00;0.693
2003-03-10T19:00:00-05:00;1.031
2003-03-06T19:00:00-05:00;1.11
2003-03-05T19:00:00-05:00;1.073
2003-02-25T19:00:00-05:00;1.106
2003-02-19T19:00:00-05:00;1.016
2003-02-18T19:00:00-05:00;1.076
2003-02-12T19:00:00-05:00;1.037
2003-02-04T19:00:00-05:00;1.046
2003-01-27T19:00:00-05:00;0.903
2003-01-23T19:00:00-05:00;0.923
2003-01-14T19:00:00-05:00;0.886
2003-01-13T19:00:00-05:00;0.877
2002-12-26T19:00:00-05:00;0.925
2002-12-17T19:00:00-05:00;0.827
2002-12-12T19:00:00-05:00;0.793
2002-12-09T19:00:00-05:00;0.742
2002-12-01T19:00:00-05:00;0.755
2002-11-20T19:00:00-05:00;0.73
2002-11-17T19:00:00-05:00;0.719
2002-11-14T19:00:00-05:00;0.68
2002-11-04T19:00:00-05:00;0.724
2002-10-15T20:00:00-04:00;0.818
2002-10-01T20:00:00-04:00;0.85
2002-09-23T20:00:00-04:00;0.826
2002-09-19T20:00:00-04:00;0.81
2002-09-10T20:00:00-04:00;0.8
2002-09-09T20:00:00-04:00;0.799
2002-09-04T20:00:00-04:00;0.773
2002-08-29T20:00:00-04:00;0.775
2020-07-05T20:00:00-04:00;1.072
2020-07-01T20:00:00-04:00;1.04
2020-06-23T20:00:00-04:00;1.001
2020-06-22T20:00:00-04:00;1.05
2020-06-21T20:00:00-04:00;1.08
2020-06-04T20:00:00-04:00;0.962
2020-06-02T20:00:00-04:00;0.878
2020-05-25T20:00:00-04:00;0.813
2020-05-19T20:00:00-04:00;0.824
2020-05-18T20:00:00-04:00;0.773
2020-05-17T20:00:00-04:00;0.822
2020-05-13T20:00:00-04:00;0.703
2020-04-08T20:00:00-04:00;0.69
2020-04-06T20:00:00-04:00;0.729
2020-03-26T20:00:00-04:00;0.766
2020-03-25T20:00:00-04:00;0.728
2020-03-24T20:00:00-04:00;0.692
2020-03-15T20:00:00-04:00;0.836
2020-02-26T19:00:00-05:00;1.384
2020-02-25T19:00:00-05:00;1.412
2020-02-13T19:00:00-05:00;1.591
2020-01-29T19:00:00-05:00;1.584
2020-01-22T19:00:00-05:00;1.702
2020-01-20T19:00:00-05:00;1.736
2020-01-19T19:00:00-05:00;1.773
2020-01-16T19:00:00-05:00;1.773
2019-12-22T19:00:00-05:00;1.946
2019-12-19T19:00:00-05:00;1.931
2019-12-15T19:00:00-05:00;1.887
2019-12-11T19:00:00-05:00;1.839
2019-12-10T19:00:00-05:00;1.822
2019-12-05T19:00:00-05:00;1.842
2019-12-04T19:00:00-05:00;1.833
2019-12-03T19:00:00-05:00;1.834
2019-12-01T19:00:00-05:00;1.796
2019-11-28T19:00:00-05:00;1.851
2019-11-26T19:00:00-05:00;1.851
2019-11-24T19:00:00-05:00;1.85
2019-11-13T19:00:00-05:00;1.801
2019-11-12T19:00:00-05:00;1.824
2019-11-11T19:00:00-05:00;1.801
2019-11-05T19:00:00-05:00;1.833
2019-10-31T20:00:00-04:00;1.856
2019-10-28T20:00:00-04:00;1.871
2019-10-17T20:00:00-04:00;1.869
2019-10-14T20:00:00-04:00;1.844
2019-10-09T20:00:00-04:00;1.856
2019-10-06T20:00:00-04:00;1.856
2019-10-01T20:00:00-04:00;1.818
2019-09-22T20:00:00-04:00;1.942
2019-09-17T20:00:00-04:00;1.91
2019-09-04T20:00:00-04:00;1.826
2019-09-03T20:00:00-04:00;1.827
2019-09-01T20:00:00-04:00;1.811
2019-08-29T20:00:00-04:00;1.811
2019-08-27T20:00:00-04:00;1.824
2019-08-21T20:00:00-04:00;1.814
2019-08-19T20:00:00-04:00;1.823
2019-08-08T20:00:00-04:00;1.76
2019-07-25T20:00:00-04:00;1.902
2019-07-18T20:00:00-04:00;1.892
2019-07-14T20:00:00-04:00;1.962
2019-07-02T20:00:00-04:00;1.877
2019-06-20T20:00:00-04:00;1.884
2019-06-19T20:00:00-04:00;1.857
2019-06-17T20:00:00-04:00;1.797
2019-06-03T20:00:00-04:00;1.785
2019-06-02T20:00:00-04:00;1.761
2019-05-01T20:00:00-04:00;1.976
2019-04-28T20:00:00-04:00;1.969
2019-04-03T20:00:00-04:00;1.934
2019-03-31T20:00:00-04:00;1.916
2019-03-25T20:00:00-04:00;1.915
2019-03-19T20:00:00-04:00;1.923
2019-03-17T20:00:00-04:00;1.886
2019-03-14T20:00:00-04:00;1.886
2019-03-13T20:00:00-04:00;1.894
2019-03-04T19:00:00-05:00;1.913
2019-02-28T19:00:00-05:00;1.924
2019-02-18T19:00:00-05:00;1.995
2019-02-14T19:00:00-05:00;2.017
2019-02-06T19:00:00-05:00;1.851
2019-02-04T19:00:00-05:00;1.856
2019-01-27T19:00:00-05:00;1.797
2019-01-17T19:00:00-05:00;1.836
2019-01-16T19:00:00-05:00;1.806
2019-01-15T19:00:00-05:00;1.821
2019-01-03T19:00:00-05:00;1.711
2019-01-02T19:00:00-05:00;1.658
2018-12-20T19:00:00-05:00;1.619
2018-12-13T19:00:00-05:00;1.743
2018-12-06T19:00:00-05:00;1.787
2018-11-19T19:00:00-05:00;1.877
2018-11-12T19:00:00-05:00;1.95
2018-11-01T20:00:00-04:00;2.086
2018-10-29T20:00:00-04:00;2.173
2018-10-28T20:00:00-04:00;2.19
2018-10-23T20:00:00-04:00;2.157
2018-10-16T20:00:00-04:00;2.23
2018-10-14T20:00:00-04:00;2.241
2018-10-11T20:00:00-04:00;2.237
2018-10-10T20:00:00-04:00;2.244
2018-09-12T20:00:00-04:00;2.177
2018-09-09T20:00:00-04:00;2.164
2018-09-03T20:00:00-04:00;2.199
2018-08-30T20:00:00-04:00;2.191
2018-08-29T20:00:00-04:00;2.204
2018-08-21T20:00:00-04:00;2.134
2018-08-15T20:00:00-04:00;2.074
2018-08-12T20:00:00-04:00;2.094
2018-08-08T20:00:00-04:00;2.065
2018-08-06T20:00:00-04:00;2.13
2018-07-31T20:00:00-04:00;2.071
2018-07-25T20:00:00-04:00;2.142
2018-07-23T20:00:00-04:00;2.093
2018-07-17T20:00:00-04:00;2.053
2018-07-09T20:00:00-04:00;2.18
2018-07-08T20:00:00-04:00;2.154
2018-07-04T20:00:00-04:00;2.123
2018-06-11T20:00:00-04:00;2.11
2018-05-31T20:00:00-04:00;2.122
2018-05-30T20:00:00-04:00;2.157
2018-05-29T20:00:00-04:00;2.165
2018-05-27T20:00:00-04:00;2.135
2018-05-23T20:00:00-04:00;2.197
2018-05-21T20:00:00-04:00;2.201
2018-05-17T20:00:00-04:00;2.204
2018-05-13T20:00:00-04:00;2.2
2018-05-09T20:00:00-04:00;2.168
2018-05-08T20:00:00-04:00;2.169
2018-05-06T20:00:00-04:00;2.116
2018-04-30T20:00:00-04:00;2.051
2018-04-12T20:00:00-04:00;2.044
2018-04-05T20:00:00-04:00;1.908
2018-03-25T20:00:00-04:00;1.94
2018-03-22T20:00:00-04:00;1.942
2018-03-21T20:00:00-04:00;1.905
2018-03-20T20:00:00-04:00;1.928
2018-03-08T19:00:00-05:00;1.8
2018-03-05T19:00:00-05:00;1.834
2018-02-28T19:00:00-05:00;1.825
2018-02-27T19:00:00-05:00;1.852
2018-02-20T19:00:00-05:00;1.835
2018-01-30T19:00:00-05:00;1.967
2018-01-28T19:00:00-05:00;1.997
2018-01-24T19:00:00-05:00;2.0
2018-01-23T19:00:00-05:00;2.0
2018-01-09T19:00:00-05:00;1.956
2018-01-07T19:00:00-05:00;1.927
2018-01-02T19:00:00-05:00;1.943
2018-01-01T19:00:00-05:00;1.903
2017-12-27T19:00:00-05:00;1.919
2017-12-19T19:00:00-05:00;1.815
2017-12-17T19:00:00-05:00;1.79
2017-12-11T19:00:00-05:00;1.824
2017-11-23T19:00:00-05:00;1.803
2017-11-19T19:00:00-05:00;1.756
2017-11-15T19:00:00-05:00;1.73
2017-11-09T19:00:00-05:00;1.78
2017-10-31T20:00:00-04:00;1.692
2017-10-29T20:00:00-04:00;1.717
2017-09-10T20:00:00-04:00;1.769
2017-09-05T20:00:00-04:00;1.94
2017-09-04T20:00:00-04:00;1.918
2017-08-29T20:00:00-04:00;1.651
2017-08-08T20:00:00-04:00;1.554
2017-08-01T20:00:00-04:00;1.553
2017-07-27T20:00:00-04:00;1.554
2017-07-25T20:00:00-04:00;1.507
2017-07-24T20:00:00-04:00;1.477
2017-07-23T20:00:00-04:00;1.428
2017-07-19T20:00:00-04:00;1.453
2017-06-28T20:00:00-04:00;1.327
2017-06-27T20:00:00-04:00;1.309
2017-06-14T20:00:00-04:00;1.28
2017-04-18T20:00:00-04:00;1.499
2017-04-16T20:00:00-04:00;1.56
2017-04-06T20:00:00-04:00;1.543
2017-04-05T20:00:00-04:00;1.528
2017-03-30T20:00:00-04:00;1.481
2017-03-21T20:00:00-04:00;1.406
2017-03-09T19:00:00-05:00;1.427
2017-03-01T19:00:00-05:00;1.488
2017-02-08T19:00:00-05:00;1.558
2017-02-02T19:00:00-05:00;1.534
2017-01-29T19:00:00-05:00;1.493
2017-01-25T19:00:00-05:00;1.526
2017-01-09T19:00:00-05:00;1.464
2016-12-13T19:00:00-05:00;1.481
2016-12-12T19:00:00-05:00;1.485
2016-11-24T19:00:00-05:00;1.4
2016-11-17T19:00:00-05:00;1.339
2016-11-08T19:00:00-05:00;1.336
2016-10-26T20:00:00-04:00;1.456
2016-10-19T20:00:00-04:00;1.451
2016-10-18T20:00:00-04:00;1.473
2016-10-17T20:00:00-04:00;1.462
2016-10-16T20:00:00-04:00;1.447
2016-10-11T20:00:00-04:00;1.46
2016-10-04T20:00:00-04:00;1.467
2016-09-21T20:00:00-04:00;1.337
2016-09-12T20:00:00-04:00;1.319
2016-09-11T20:00:00-04:00;1.332
2016-09-08T20:00:00-04:00;1.327
2016-09-07T20:00:00-04:00;1.373
2016-08-28T20:00:00-04:00;1.4
2016-08-14T20:00:00-04:00;1.321
2016-08-01T20:00:00-04:00;1.131
2016-07-31T20:00:00-04:00;1.133
2016-07-28T20:00:00-04:00;1.144
2016-07-21T20:00:00-04:00;1.231
2016-07-20T20:00:00-04:00;1.239
2016-07-18T20:00:00-04:00;1.255
2016-07-17T20:00:00-04:00;1.242
2016-07-14T20:00:00-04:00;1.251
2016-07-12T20:00:00-04:00;1.279
2016-07-07T20:00:00-04:00;1.302
2016-06-30T20:00:00-04:00;1.424
2016-06-28T20:00:00-04:00;1.441
2016-06-23T20:00:00-04:00;1.349
2016-06-16T20:00:00-04:00;1.366
2016-06-01T20:00:00-04:00;1.378
2016-05-31T20:00:00-04:00;1.373
2016-05-26T20:00:00-04:00;1.37
2016-05-08T20:00:00-04:00;1.155
2016-05-05T20:00:00-04:00;1.209
2016-05-04T20:00:00-04:00;1.203
2016-04-20T20:00:00-04:00;1.185
2016-04-12T20:00:00-04:00;1.166
2016-04-07T20:00:00-04:00;1.098
2016-03-29T20:00:00-04:00;1.028
2016-02-22T19:00:00-05:00;0.902
2016-02-10T19:00:00-05:00;0.945
2016-02-03T19:00:00-05:00;1.041
2016-01-27T19:00:00-05:00;0.995
2016-01-26T19:00:00-05:00;0.963
2016-01-19T19:00:00-05:00;0.804
2016-01-18T19:00:00-05:00;0.849
2016-01-10T19:00:00-05:00;0.925
2016-01-07T19:00:00-05:00;0.954
2015-12-23T19:00:00-05:00;1.035
2015-12-21T19:00:00-05:00;1.013
2015-12-03T19:00:00-05:00;1.221
2015-12-02T19:00:00-05:00;1.236
2015-12-01T19:00:00-05:00;1.19
2015-11-30T19:00:00-05:00;1.244
2015-11-04T19:00:00-05:00;1.407
2015-11-02T19:00:00-05:00;1.46
2015-10-28T20:00:00-04:00;1.386
2015-10-20T20:00:00-04:00;1.346
2015-10-14T20:00:00-04:00;1.358
2015-10-12T20:00:00-04:00;1.34
2015-10-08T20:00:00-04:00;1.445
2015-09-29T20:00:00-04:00;1.422
2015-09-21T20:00:00-04:00;1.377
2015-09-17T20:00:00-04:00;1.317
2015-09-14T20:00:00-04:00;1.338
2015-09-02T20:00:00-04:00;1.465
2015-08-26T20:00:00-04:00;1.358
2015-08-18T20:00:00-04:00;1.35
2015-08-13T20:00:00-04:00;1.415
2015-08-12T20:00:00-04:00;1.437
2015-08-10T20:00:00-04:00;1.433
2015-08-05T20:00:00-04:00;1.428
2015-08-04T20:00:00-04:00;1.417
2015-07-27T20:00:00-04:00;1.485
2015-07-16T20:00:00-04:00;1.507
2015-07-08T20:00:00-04:00;1.577
2015-07-07T20:00:00-04:00;1.566
2015-06-24T20:00:00-04:00;1.69
2015-06-23T20:00:00-04:00;1.708
2015-06-16T20:00:00-04:00;1.75
2015-06-14T20:00:00-04:00;1.719
2015-06-07T20:00:00-04:00;1.692
2015-06-03T20:00:00-04:00;1.716
2015-06-02T20:00:00-04:00;1.764
2015-05-31T20:00:00-04:00;1.815
2015-05-21T20:00:00-04:00;1.846
2015-05-18T20:00:00-04:00;1.799
2015-05-12T20:00:00-04:00;1.889
2015-05-11T20:00:00-04:00;1.883
2015-05-07T20:00:00-04:00;1.86
2015-05-03T20:00:00-04:00;1.867
2015-04-26T20:00:00-04:00;1.764
2015-04-23T20:00:00-04:00;1.777
2015-04-07T20:00:00-04:00;1.568
2015-03-31T20:00:00-04:00;1.598
2015-03-30T20:00:00-04:00;1.567
2015-03-26T20:00:00-04:00;1.563
2015-03-12T20:00:00-04:00;1.561
2015-03-04T19:00:00-05:00;1.747
2015-03-03T19:00:00-05:00;1.746
2015-03-01T19:00:00-05:00;1.726
2015-02-26T19:00:00-05:00;1.815
2015-02-19T19:00:00-05:00;1.891
2015-02-09T19:00:00-05:00;1.712
2015-02-08T19:00:00-05:00;1.754
2015-02-05T19:00:00-05:00;1.714
2015-01-27T19:00:00-05:00;1.48
2015-01-22T19:00:00-05:00;1.503
2015-01-11T19:00:00-05:00;1.422
2015-01-08T19:00:00-05:00;1.543
2014-12-28T19:00:00-05:00;1.547
2014-12-25T19:00:00-05:00;1.635
2014-12-17T19:00:00-05:00;1.752
2014-11-27T19:00:00-05:00;2.026
2014-11-18T19:00:00-05:00;2.244
2014-11-17T19:00:00-05:00;2.245
2014-11-12T19:00:00-05:00;2.245
2014-11-06T19:00:00-05:00;2.416
2014-10-15T20:00:00-04:00;2.4
2014-09-18T20:00:00-04:00;2.694
2014-08-26T20:00:00-04:00;2.881
2014-08-21T20:00:00-04:00;2.823
2014-12-21T19:00:00-05:00;1.663
2014-12-16T19:00:00-05:00;1.799
2014-12-09T19:00:00-05:00;1.845
2014-11-30T19:00:00-05:00;2.087
2014-11-20T19:00:00-05:00;2.299
2014-11-04T19:00:00-05:00;2.385
2014-10-20T20:00:00-04:00;2.432
2014-09-28T20:00:00-04:00;2.675
2014-09-11T20:00:00-04:00;2.731
2014-08-24T20:00:00-04:00;2.834
2014-08-11T20:00:00-04:00;2.825
2014-08-05T20:00:00-04:00;2.837
2014-08-03T20:00:00-04:00;2.828
2014-07-27T20:00:00-04:00;2.838
2014-07-15T20:00:00-04:00;2.793
2014-07-09T20:00:00-04:00;2.817
2014-06-30T20:00:00-04:00;2.858
2014-06-29T20:00:00-04:00;2.874
2014-06-24T20:00:00-04:00;2.95
2014-06-17T20:00:00-04:00;2.949
2014-05-26T20:00:00-04:00;2.88
2014-05-21T20:00:00-04:00;2.889
2014-05-20T20:00:00-04:00;2.885
2014-05-19T20:00:00-04:00;2.884
2014-05-15T20:00:00-04:00;2.889
2014-05-13T20:00:00-04:00;2.909
2014-05-07T20:00:00-04:00;2.849
2014-05-06T20:00:00-04:00;2.858
2014-04-28T20:00:00-04:00;2.893
2014-04-24T20:00:00-04:00;2.909
2014-03-30T20:00:00-04:00;2.861
2014-03-16T20:00:00-04:00;2.833
2014-03-09T20:00:00-04:00;2.939
2014-02-06T19:00:00-05:00;2.942
2014-02-04T19:00:00-05:00;2.854
2014-02-03T19:00:00-05:00;2.856
2014-01-30T19:00:00-05:00;2.882
2014-01-21T19:00:00-05:00;2.906
2014-01-09T19:00:00-05:00;2.902
2014-01-08T19:00:00-05:00;2.886
2013-12-29T19:00:00-05:00;3.0
2013-12-25T19:00:00-05:00;3.034
2013-12-22T19:00:00-05:00;3.006
2013-12-19T19:00:00-05:00;3.0
2013-12-17T19:00:00-05:00;2.927
2013-12-12T19:00:00-05:00;2.878
2013-12-10T19:00:00-05:00;2.935
2013-11-26T19:00:00-05:00;2.955
2013-11-24T19:00:00-05:00;2.929
2013-11-18T19:00:00-05:00;2.802
2013-11-10T19:00:00-05:00;2.787
2013-11-07T19:00:00-05:00;2.727
2013-11-06T19:00:00-05:00;2.737
2013-11-05T19:00:00-05:00;2.76
2013-10-24T20:00:00-04:00;2.82
2013-10-23T20:00:00-04:00;2.802
2013-10-22T20:00:00-04:00;2.821
2013-10-21T20:00:00-04:00;2.898
2013-10-20T20:00:00-04:00;2.917
2013-10-16T20:00:00-04:00;2.859
2013-10-06T20:00:00-04:00;2.899
2013-09-26T20:00:00-04:00;2.856
2013-09-18T20:00:00-04:00;2.907
2013-09-16T20:00:00-04:00;2.87
2013-09-12T20:00:00-04:00;3.001
2013-08-21T20:00:00-04:00;3.01
2013-08-19T20:00:00-04:00;3.015
2013-08-18T20:00:00-04:00;3.001
2013-08-13T20:00:00-04:00;2.982
2013-08-07T20:00:00-04:00;2.89
2013-07-30T20:00:00-04:00;2.95
2013-07-29T20:00:00-04:00;2.899
2013-07-25T20:00:00-04:00;2.875
2013-07-08T20:00:00-04:00;2.88
2013-06-27T20:00:00-04:00;2.737
2013-06-25T20:00:00-04:00;2.73
2013-06-20T20:00:00-04:00;2.735
2013-06-19T20:00:00-04:00;2.743
2013-06-18T20:00:00-04:00;2.83
2013-06-17T20:00:00-04:00;2.836
2013-06-16T20:00:00-04:00;2.834
2013-06-12T20:00:00-04:00;2.826
2013-06-06T20:00:00-04:00;2.784
2013-05-28T20:00:00-04:00;2.72
2013-05-14T20:00:00-04:00;2.704
2013-05-07T20:00:00-04:00;2.777
2013-05-05T20:00:00-04:00;2.71
2013-04-30T20:00:00-04:00;2.604
2013-04-24T20:00:00-04:00;2.783
2013-04-14T20:00:00-04:00;2.729
2013-04-10T20:00:00-04:00;2.874
2013-04-07T20:00:00-04:00;2.912
2013-04-04T20:00:00-04:00;2.882
2013-03-26T20:00:00-04:00;2.974
2013-03-20T20:00:00-04:00;2.921
2013-03-14T20:00:00-04:00;2.988
2013-03-13T20:00:00-04:00;2.988
2013-03-10T20:00:00-04:00;2.993
2013-03-07T19:00:00-05:00;3.004
2013-03-06T19:00:00-05:00;3.013
2013-03-04T19:00:00-05:00;3.021
2013-03-03T19:00:00-05:00;3.005
2013-02-28T19:00:00-05:00;3.016
2013-02-24T19:00:00-05:00;3.163
2013-02-10T19:00:00-05:00;3.299
2013-01-24T19:00:00-05:00;3.113
2013-01-22T19:00:00-05:00;3.135
2013-01-21T19:00:00-05:00;3.119
2013-01-15T19:00:00-05:00;3.059
2013-01-13T19:00:00-05:00;3.131
2012-12-30T19:00:00-05:00;2.984
2012-12-27T19:00:00-05:00;2.974
2012-12-23T19:00:00-05:00;2.997
2012-12-19T19:00:00-05:00;2.977
2012-12-13T19:00:00-05:00;2.901
2012-12-09T19:00:00-05:00;2.859
2012-12-05T19:00:00-05:00;2.901
2012-11-22T19:00:00-05:00;3.042
2012-11-14T19:00:00-05:00;2.914
2012-10-25T20:00:00-04:00;3.041
2012-10-23T20:00:00-04:00;2.995
2012-10-07T20:00:00-04:00;3.159
2012-09-06T20:00:00-04:00;3.242
2012-09-03T20:00:00-04:00;3.237
2012-08-30T20:00:00-04:00;3.279
2012-08-27T20:00:00-04:00;3.278
2012-08-21T20:00:00-04:00;3.228
2012-08-20T20:00:00-04:00;3.195
2004-08-23T20:00:00-04:00;1.252
2004-08-16T20:00:00-04:00;1.252
2004-08-11T20:00:00-04:00;1.224
2004-08-03T20:00:00-04:00;1.187
2004-07-06T20:00:00-04:00;1.124
2004-06-30T20:00:00-04:00;1.12
2004-06-23T20:00:00-04:00;1.066
2004-06-21T20:00:00-04:00;1.044
2004-06-20T20:00:00-04:00;1.018
2004-06-16T20:00:00-04:00;1.056
2004-06-15T20:00:00-04:00;1.012
2004-06-13T20:00:00-04:00;1.007
2004-06-09T20:00:00-04:00;1.025
2004-05-27T20:00:00-04:00;1.013
2004-05-26T20:00:00-04:00;0.989
2004-05-24T20:00:00-04:00;1.06
2004-04-28T20:00:00-04:00;1.019
2004-04-26T20:00:00-04:00;0.994
2004-04-15T20:00:00-04:00;1.017
2004-04-13T20:00:00-04:00;0.991
2004-04-07T20:00:00-04:00;0.963
2004-03-23T19:00:00-05:00;0.95
2004-03-14T19:00:00-05:00;0.946
2004-03-10T19:00:00-05:00;0.921
2004-03-07T19:00:00-05:00;0.856
2004-03-02T19:00:00-05:00;0.944
2004-02-24T19:00:00-05:00;0.963
2004-02-22T19:00:00-05:00;0.909
2004-02-11T19:00:00-05:00;0.916
2004-02-05T19:00:00-05:00;0.879
2004-02-01T19:00:00-05:00;0.937
2004-01-26T19:00:00-05:00;0.995
2004-01-19T19:00:00-05:00;1.035
2004-01-14T19:00:00-05:00;0.942
2004-01-05T19:00:00-05:00;0.982
2003-12-18T19:00:00-05:00;0.91
2003-12-10T19:00:00-05:00;0.845
2003-12-08T19:00:00-05:00;0.852
2003-11-25T19:00:00-05:00;0.83
2003-11-20T19:00:00-05:00;0.859
2003-11-12T19:00:00-05:00;0.856
2003-11-10T19:00:00-05:00;0.83
2003-11-03T19:00:00-05:00;0.764
2003-11-02T19:00:00-05:00;0.776
2003-10-27T19:00:00-05:00;0.794
2003-10-19T20:00:00-04:00;0.82
2003-10-15T20:00:00-04:00;0.856
2003-10-07T20:00:00-04:00;0.801
